customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCalls,AvgMonthlyGB,Age,Churn
CUST_02747,Female,0,Yes,Yes,14,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),72.09,799.13,4,21.5,32,No
CUST_02748,Female,0,Yes,No,27,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,118.2,3116.86,1,30.9,18,Yes
CUST_02749,Male,0,No,Yes,10,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),66.56,668.92,1,7.6,54,Yes
CUST_02750,Male,0,Yes,No,14,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,63.88,855.49,3,32.0,50,No
CUST_02751,Female,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,57.13,460.24,2,0.0,53,Yes
CUST_02752,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,68.49,898.75,1,70.0,28,Yes
CUST_02753,Male,0,Yes,Yes,46,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),72.78,3190.81,0,53.0,46,No
CUST_02754,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.45,1420.37,3,32.4,46,Yes
CUST_02755,Male,0,No,Yes,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,89.38,467.04,2,39.4,19,Yes
CUST_02756,Female,0,No,No,87,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),62.95,5670.51,3,0.0,44,No
CUST_02757,Male,0,No,Yes,67,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,84.44,5693.61,3,12.3,38,Yes
CUST_02758,Female,0,No,Yes,14,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,64.87,930.64,4,18.0,42,No
CUST_02759,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),46.38,235.93,2,3.8,49,Yes
CUST_02760,Male,0,Yes,No,10,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,87.19,851.32,1,76.4,40,Yes
CUST_02761,Female,0,Yes,Yes,73,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,80.91,5865.38,2,18.0,55,No
CUST_02762,Male,0,No,Yes,6,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,57.47,310.92,0,109.7,64,No
CUST_02763,Male,0,No,No,44,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),82.58,3557.55,1,2.2,47,Yes
CUST_02764,Male,0,Yes,No,8,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),45.86,289.23,4,11.0,45,No
CUST_02765,Male,0,Yes,No,10,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),24.99,136.21,2,40.8,60,No
CUST_02766,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,80.84,2133.46,3,0.0,56,No
CUST_02767,Female,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),60.82,1069.48,2,86.3,26,No
CUST_02768,Female,0,No,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,102.52,891.79,2,18.2,26,No
CUST_02769,Male,0,No,Yes,31,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,89.08,2651.12,1,24.7,19,Yes
CUST_02770,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),106.06,1807.39,2,0.0,48,No
CUST_02771,Female,0,Yes,Yes,39,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),36.42,1559.16,2,87.8,60,No
CUST_02772,Male,0,No,Yes,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),93.94,3363.42,2,30.9,34,No
CUST_02773,Female,0,No,No,21,No,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),62.15,1416.19,3,91.7,44,No
CUST_02774,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),35.48,1385.93,3,44.9,27,No
CUST_02775,Male,0,No,No,120,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,36.74,4357.06,0,64.5,43,No
CUST_02776,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),77.61,1806.91,1,0.0,36,No
CUST_02777,Male,0,No,Yes,7,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),61.02,528.04,4,64.7,32,Yes
CUST_02778,Male,0,Yes,No,27,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,101.78,2896.7,3,107.7,39,Yes
CUST_02779,Female,0,No,No,21,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,56.19,1296.12,2,11.8,32,No
CUST_02780,Female,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,105.68,1273.19,4,0.0,38,No
CUST_02781,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,55.17,361.59,4,0.0,42,Yes
CUST_02782,Female,1,Yes,No,9,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),46.69,364.91,2,62.2,80,Yes
CUST_02783,Male,0,No,Yes,17,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,59.03,877.91,1,85.0,58,No
CUST_02784,Male,0,Yes,Yes,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,63.64,124.79,1,0.0,33,No
CUST_02785,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.93,152.82,3,0.0,55,No
CUST_02786,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),72.9,229.36,6,35.4,30,Yes
CUST_02787,Female,1,No,Yes,4,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),66.15,207.51,2,11.8,80,Yes
CUST_02788,Female,1,Yes,Yes,49,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),26.41,1287.34,0,56.3,75,No
CUST_02789,Female,0,No,No,25,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,72.27,1887.81,4,21.4,18,No
CUST_02790,Female,0,No,Yes,32,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),37.61,1258.95,1,47.5,36,No
CUST_02791,Female,0,No,Yes,5,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,38.43,63.16,3,23.7,25,No
CUST_02792,Female,0,Yes,Yes,6,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Electronic check,100.57,707.52,1,125.4,39,No
CUST_02793,Male,0,No,Yes,22,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.56,1426.27,0,30.4,44,No
CUST_02794,Female,0,Yes,No,40,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),66.2,2619.72,2,74.0,36,No
CUST_02795,Male,0,Yes,No,11,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),49.77,643.68,2,153.9,33,No
CUST_02796,Male,0,Yes,No,2,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),58.87,58.87,0,53.2,40,No
CUST_02797,Female,0,No,Yes,13,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.52,613.13,1,35.9,53,Yes
CUST_02798,Female,0,No,Yes,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,46.49,554.44,2,0.0,53,Yes
CUST_02799,Male,0,No,Yes,28,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,66.77,1873.6,3,64.9,34,No
CUST_02800,Female,0,No,Yes,3,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),76.5,212.83,2,32.5,43,No
CUST_02801,Female,0,No,No,1,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),50.55,50.55,1,93.7,47,No
CUST_02802,Male,0,Yes,Yes,3,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),62.58,144.9,1,5.4,33,Yes
CUST_02803,Male,0,No,No,30,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,92.34,2751.64,1,73.3,32,Yes
CUST_02804,Male,0,No,Yes,34,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,84.6,2879.43,1,47.6,23,No
CUST_02805,Female,0,Yes,Yes,22,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,68.25,1638.29,2,50.6,37,No
CUST_02806,Male,0,Yes,No,33,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),59.25,1792.12,2,11.8,34,No
CUST_02807,Female,0,Yes,No,22,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,67.02,1573.01,2,50.3,54,Yes
CUST_02808,Female,0,No,No,13,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,65.76,817.92,3,65.9,24,No
CUST_02809,Male,0,Yes,Yes,20,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),50.6,1151.67,4,8.8,39,No
CUST_02810,Female,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,27.85,383.42,1,0.0,52,No
CUST_02811,Male,0,No,Yes,20,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,94.03,1884.08,0,112.8,33,Yes
CUST_02812,Male,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,66.98,2512.6,2,0.0,39,Yes
CUST_02813,Female,1,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),52.26,3450.44,3,29.5,78,No
CUST_02814,Female,0,No,Yes,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),67.46,112.32,4,0.0,49,Yes
CUST_02815,Male,1,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),45.79,778.02,4,0.0,73,No
CUST_02816,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,67.05,1195.97,3,109.7,50,No
CUST_02817,Female,1,Yes,Yes,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,97.99,469.29,1,0.0,73,Yes
CUST_02818,Female,0,Yes,No,26,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,36.33,1043.78,0,11.1,38,No
CUST_02819,Female,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,56.28,326.07,4,31.6,27,No
CUST_02820,Female,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),50.58,471.14,3,63.1,43,No
CUST_02821,Female,0,Yes,No,11,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,67.13,878.68,0,150.0,52,No
CUST_02822,Male,0,Yes,No,2,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),17.8,105.86,3,220.0,63,Yes
CUST_02823,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,72.82,355.41,1,28.4,27,Yes
CUST_02824,Male,0,No,Yes,33,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,34.07,1109.12,1,3.6,45,Yes
CUST_02825,Male,1,Yes,No,1,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),100.14,100.14,2,26.9,71,Yes
CUST_02826,Male,0,No,No,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,74.6,2725.8,2,40.1,18,No
CUST_02827,Male,1,Yes,Yes,38,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),58.04,2212.85,1,37.8,75,No
CUST_02828,Male,0,No,No,5,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,66.78,243.49,3,28.7,49,Yes
CUST_02829,Male,0,No,Yes,10,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),27.66,193.78,0,53.9,32,No
CUST_02830,Male,0,Yes,No,18,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),36.25,629.44,4,55.5,49,Yes
CUST_02831,Male,0,Yes,No,5,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),37.63,253.03,2,29.4,33,No
CUST_02832,Female,0,Yes,No,24,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,95.02,2336.58,2,55.5,63,Yes
CUST_02833,Male,0,Yes,Yes,4,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,63.42,332.29,1,80.3,54,Yes
CUST_02834,Male,1,No,Yes,4,No,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),40.77,247.47,5,51.1,71,Yes
CUST_02835,Female,0,Yes,No,11,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,71.82,807.59,1,0.8,62,No
CUST_02836,Female,0,No,Yes,28,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,78.26,2151.46,4,139.4,50,No
CUST_02837,Male,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),86.7,2224.51,0,0.0,53,No
CUST_02838,Male,0,No,Yes,3,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,36.6,90.25,2,14.3,37,Yes
CUST_02839,Male,0,Yes,Yes,69,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.96,5229.21,3,79.0,52,Yes
CUST_02840,Female,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,135.99,987.54,5,46.5,36,Yes
CUST_02841,Male,0,Yes,Yes,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),50.18,2320.18,2,0.0,34,No
CUST_02842,Female,0,Yes,Yes,18,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),52.15,910.89,2,25.7,55,Yes
CUST_02843,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),51.95,770.24,1,25.9,52,No
CUST_02844,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),67.09,1243.9,1,56.0,35,No
CUST_02845,Male,0,No,Yes,10,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.75,774.17,2,51.5,58,Yes
CUST_02846,Male,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),87.66,2335.56,2,29.1,54,Yes
CUST_02847,Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.78,1353.44,1,22.4,57,No
CUST_02848,Female,0,Yes,No,47,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,54.83,2638.41,2,1.7,42,Yes
CUST_02849,Male,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Mailed check,55.86,2096.68,2,99.9,40,No
CUST_02850,Female,0,No,Yes,75,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.63,5550.74,3,13.6,60,Yes
CUST_02851,Male,0,No,Yes,15,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,63.43,1062.27,3,2.0,22,No
CUST_02852,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),63.94,243.84,3,14.4,37,Yes
CUST_02853,Female,1,No,Yes,4,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,40.63,96.75,1,56.9,74,Yes
CUST_02854,Male,0,Yes,Yes,8,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),54.17,564.14,2,0.6,64,Yes
CUST_02855,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),95.67,706.17,1,0.0,54,No
CUST_02856,Female,0,No,Yes,43,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,129.0,5486.62,4,22.0,44,Yes
CUST_02857,Female,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.08,433.87,2,0.0,34,No
CUST_02858,Male,0,Yes,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,47.18,47.84,2,0.0,48,Yes
CUST_02859,Male,0,Yes,No,1,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,92.01,214.65,4,66.1,29,Yes
CUST_02860,Male,0,No,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,64.06,1193.36,0,0.0,48,No
CUST_02861,Male,0,No,No,17,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),134.58,2090.2,4,37.9,40,Yes
CUST_02862,Male,0,No,Yes,23,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),92.51,2308.16,1,20.6,18,No
CUST_02863,Male,0,No,No,40,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),62.19,2553.36,1,32.9,34,No
CUST_02864,Male,0,Yes,No,5,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,83.19,401.05,1,18.0,41,Yes
CUST_02865,Male,0,Yes,No,15,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.79,1037.68,3,49.0,24,No
CUST_02866,Female,0,Yes,Yes,2,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),46.7,46.7,1,41.5,21,Yes
CUST_02867,Male,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),60.77,215.07,3,0.0,31,No
CUST_02868,Female,0,Yes,No,16,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,40.99,799.04,1,29.0,45,Yes
CUST_02869,Male,1,Yes,No,7,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.33,441.7,3,375.3,80,Yes
CUST_02870,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),45.21,1972.37,2,75.3,18,No
CUST_02871,Female,0,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,82.66,1677.25,1,0.0,38,No
CUST_02872,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),92.63,2461.03,1,361.6,40,No
CUST_02873,Female,0,No,Yes,26,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.53,2254.51,4,40.9,51,No
CUST_02874,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),60.77,421.34,3,31.7,36,No
CUST_02875,Male,0,Yes,Yes,12,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,18.67,309.51,2,2.2,42,No
CUST_02876,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.87,952.48,3,13.8,51,Yes
CUST_02877,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),51.88,1405.99,4,24.0,50,No
CUST_02878,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.99,458.93,1,4.0,46,Yes
CUST_02879,Female,0,No,No,10,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,70.69,643.41,2,58.0,42,No
CUST_02880,Male,0,No,No,10,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,65.19,628.23,1,59.9,20,No
CUST_02881,Female,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.77,3129.1,2,15.6,40,No
CUST_02882,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,102.4,1301.83,1,14.5,54,No
CUST_02883,Female,0,Yes,Yes,15,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,43.46,585.29,8,75.5,55,No
CUST_02884,Male,1,Yes,Yes,18,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,45.42,687.62,1,44.8,69,No
